@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:DEC,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,6,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Blood Glucose TREND:INC,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,6,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:DEC,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,6,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:INC,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,6,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Heart Rate TREND:SAME,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,6,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:HIGH,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,6,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature STATE:NORMAL,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,6,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:DEC,9,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,0,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,1,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,2,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,3,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,4,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,5,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,6,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,7,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,8,similar
@@Pair:Heart Rate STATE:HIGH@Contain@Temperature TREND:INC,9,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,0,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,1,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,2,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,3,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,4,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,5,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,6,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,7,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,8,similar
@@Pair:Heart Rate STATE:HIGH@Overlaps@Blood Glucose STATE:HIGH,9,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,0,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,1,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,2,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,3,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,4,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,5,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,6,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,7,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,8,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC,9,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,0,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,1,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,2,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,3,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,4,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,5,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,6,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,7,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,8,similar
@@Pair:Heart Rate STATE:NORMAL@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,9,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,0,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,1,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,2,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,3,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,4,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,5,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,6,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,7,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,8,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Heart Rate TREND:SAME,9,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,0,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,1,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,2,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,3,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,4,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,5,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,6,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,7,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,8,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature STATE:NORMAL,9,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,0,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,1,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,2,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,3,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,4,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,5,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,6,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,7,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,8,similar
@@Pair:Heart Rate STATE:NORMAL@Contain@Temperature TREND:INC,9,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,0,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,1,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,2,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,3,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,4,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,5,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,6,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,7,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,8,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:INC,9,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,0,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,1,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,2,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,3,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,4,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,5,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,6,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,7,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,8,similar
@@Pair:Heart Rate TREND:DEC@Before_3@Heart Rate TREND:SAME,9,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,0,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,1,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,2,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,3,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,4,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,5,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,6,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,7,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,8,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:LOW,9,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,0,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,1,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,2,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,3,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,4,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,5,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,6,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,7,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,8,similar
@@Pair:Heart Rate TREND:DEC@Contain@Heart Rate STATE:NORMAL,9,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,0,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,1,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,2,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,3,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,4,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,5,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,6,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,7,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,8,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature STATE:NORMAL,9,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,0,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,1,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,2,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,3,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,4,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,5,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,6,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,7,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,8,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:DEC,9,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,0,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,1,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,2,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,3,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,4,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,5,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,6,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,7,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,8,similar
@@Pair:Heart Rate TREND:DEC@Contain@Temperature TREND:INC,9,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,0,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,1,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,2,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,3,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,4,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,5,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,6,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,7,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,8,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose STATE:HIGH,9,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,0,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,1,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,2,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,3,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,4,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,5,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,6,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,7,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,8,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:DEC,9,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,0,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,1,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,2,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,3,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,4,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,5,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,6,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,7,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,8,similar
@@Pair:Heart Rate TREND:DEC@Overlaps@Blood Glucose TREND:INC,9,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,0,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,1,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,2,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,3,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,4,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,5,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,6,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,7,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,8,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC,9,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,0,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,1,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,2,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,3,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,4,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,5,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,6,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,7,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,8,similar
@@Pair:Heart Rate TREND:INC@Before_3@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:DEC@@Pair:Temperature STATE:NORMAL@Contain@Heart Rate TREND:INC,9,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,0,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,1,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,2,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,3,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,4,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,5,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,6,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,7,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,8,similar
@@Pair:Heart Rate TREND:INC@Contain@Heart Rate STATE:HIGH,9,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,0,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,1,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,2,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,3,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,4,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,5,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,6,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,7,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,8,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature STATE:NORMAL,9,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature TREND:INC,0,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature TREND:INC,1,similar
@@Pair:Heart Rate TREND:INC@Contain@Temperature TREND:INC,2,similar
